,age,gender,race
45963,56,0,1
45964,36,1,0
45965,42,0,4
45966,31,0,1
45967,59,1,0
45968,24,1,1
45969,25,0,0
45970,26,0,2
45971,28,0,0
45972,31,1,0
45973,32,0,1
45974,34,0,0
45975,55,0,0
45976,48,1,1
45977,21,1,1
45978,30,0,4
45979,43,1,4
45980,19,0,0
45981,36,1,1
45982,45,1,0
45983,26,1,1
45984,49,0,0
45985,26,1,1
45986,50,1,3
45987,24,0,1
45988,30,0,1
45989,46,1,1
45990,40,1,0
45991,23,1,2
45992,25,1,2
45993,76,1,2
45994,40,1,1
45995,35,1,3
45996,40,0,0
45997,26,1,1
45998,30,1,3
45999,74,0,1
46000,20,1,0
46001,30,0,2
46002,42,0,0
46003,23,1,1
46004,26,0,0
46005,26,1,1
46006,51,0,1
46007,30,1,2
46008,30,1,2
46009,29,0,1
46010,24,0,0
46011,28,0,1
46012,45,1,1
46013,34,1,0
46014,63,0,0
46015,35,0,0
46016,26,1,1
46017,38,0,0
46018,62,0,1
46019,26,1,2
46020,52,0,0
46021,31,0,1
46022,26,1,1
46023,30,1,2
46024,25,1,1
46025,28,0,3
46026,22,1,1
46027,40,1,0
46028,73,0,0
46029,32,1,0
46030,35,1,1
46031,22,1,1
46032,27,1,1
46033,86,0,0
46034,28,1,0
46035,26,0,4
46036,26,0,3
46037,32,0,2
46038,62,0,2
46039,24,0,0
46040,65,0,1
46041,32,1,1
46042,23,0,4
46043,22,1,0
46044,26,1,4
46045,21,0,0
46046,41,1,1
46047,29,1,2
46048,30,1,4
46049,24,1,0
46050,45,1,1
46051,38,0,0
46052,22,1,4
46053,43,1,1
46054,75,0,0
46055,26,1,1
46056,1,0,2
46057,26,0,0
46058,26,1,0
46059,28,1,1
46060,32,0,1
46061,25,0,0
46062,58,0,2
46063,35,0,0
46064,75,1,1
46065,26,1,1
46066,55,0,0
46067,28,0,1
46068,26,0,0
46069,46,0,1
46070,39,0,1
46071,42,1,2
46072,42,0,1
46073,35,0,4
46074,27,1,2
46075,40,1,0
46076,35,0,2
46077,42,1,1
46078,26,1,0
46079,26,1,0
46080,29,0,0
46081,28,1,2
46082,21,1,3
46083,31,0,1
46084,34,1,1
46085,27,1,2
46086,35,1,0
46087,38,1,1
46088,27,0,1
46089,28,0,2
46090,25,0,0
46091,22,1,0
46092,26,1,1
46093,35,0,0
46094,26,0,3
46095,26,1,1
46096,55,1,3
46097,24,1,2
46098,42,0,1
46099,53,1,0
46100,30,0,0
46101,89,0,1
46102,49,0,1
46103,33,1,3
46104,48,0,0
46105,8,0,2
46106,54,1,0
46107,37,0,0
46108,27,1,0
46109,38,1,3
46110,32,0,3
46111,24,1,3
46112,30,0,0
46113,34,0,0
46114,26,0,0
46115,62,0,2
46116,25,1,0
46117,63,0,0
46118,31,1,1
46119,25,1,1
46120,32,0,0
46121,30,0,1
46122,54,0,0
46123,17,1,1
46124,28,1,2
46125,46,0,2
46126,24,0,1
46127,80,0,0
46128,32,1,1
46129,42,1,0
46130,58,1,0
46131,26,0,0
46132,30,0,0
46133,24,1,2
46134,61,0,0
46135,60,0,2
46136,35,0,2
46137,29,1,4
46138,23,1,0
46139,65,0,0
46140,17,0,0
46141,35,0,0
46142,43,0,0
46143,24,0,0
46144,27,0,1
46145,72,0,2
46146,60,1,0
46147,25,1,2
46148,25,0,0
46149,36,1,1
46150,37,0,1
46151,30,1,3
46152,24,1,2
46153,37,1,0
46154,62,0,1
46155,45,0,1
46156,36,1,1
46157,54,0,0
46158,28,1,1
46159,30,1,2
46160,32,1,2
46161,26,0,3
46162,26,0,1
46163,54,0,0
46164,26,1,1
46165,34,0,1
46166,58,0,1
46167,56,0,1
46168,31,0,0
46169,35,0,0
46170,63,1,0
46171,32,1,1
46172,29,0,1
46173,14,0,0
46174,26,1,1
46175,12,1,3
46176,26,0,0
46177,30,1,0
46178,26,1,2
46179,32,1,0
46180,29,1,1
46181,24,0,2
46182,34,0,1
46183,18,0,0
46184,23,1,4
46185,59,0,0
46186,26,1,3
46187,26,1,1
46188,27,0,2
46189,30,0,1
46190,28,0,1
46191,22,1,2
46192,23,1,0
46193,26,0,2
46194,15,0,1
46195,31,1,1
46196,28,1,0
46197,26,1,1
46198,52,0,1
46199,65,0,2
46200,23,0,0
46201,24,1,4
46202,26,1,1
46203,32,0,0
46204,55,0,0
46205,76,0,1
46206,20,0,1
46207,24,0,2
46208,34,0,1
46209,29,1,1
46210,12,1,0
46211,53,0,0
46212,21,1,3
46213,32,1,1
46214,18,1,0
46215,27,0,1
46216,38,0,1
46217,26,1,2
46218,40,0,0
46219,25,0,0
46220,29,0,4
46221,27,0,1
46222,34,1,1
46223,24,0,4
46224,20,0,0
46225,35,0,1
46226,80,0,0
46227,23,1,0
46228,26,1,1
46229,36,0,1
46230,26,1,2
46231,28,0,4
46232,26,1,1
46233,23,0,2
46234,40,0,0
46235,24,1,2
46236,32,1,1
46237,15,0,0
46238,15,1,0
46239,66,0,0
46240,31,1,1
46241,36,1,1
46242,45,0,0
46243,15,0,0
46244,58,0,2
46245,24,1,0
46246,56,0,2
46247,27,1,2
46248,30,1,2
46249,35,1,4
46250,41,0,1
46251,80,0,1
46252,26,0,1
46253,29,1,2
46254,26,1,1
46255,30,1,3
46256,50,0,2
46257,40,0,3
46258,52,0,0
46259,34,0,0
46260,52,0,3
46261,29,0,0
46262,26,1,3
46263,58,0,0
46264,29,1,0
46265,31,1,0
46266,17,1,1
46267,18,1,1
46268,54,0,0
46269,35,0,3
46270,29,1,1
46271,26,1,1
46272,35,1,3
46273,31,1,1
46274,32,0,1
46275,35,0,3
46276,32,0,1
46277,28,0,1
46278,26,1,1
46279,53,0,0
46280,20,1,0
46281,23,1,2
46282,36,0,1
46283,23,0,0
46284,50,0,1
46285,70,0,0
46286,35,1,2
46287,60,1,0
46288,45,0,0
46289,30,0,0
46290,54,1,0
46291,35,1,2
46292,24,1,0
46293,60,0,0
46294,30,1,2
46295,37,0,0
46296,29,1,3
46297,25,0,1
46298,38,1,1
46299,35,1,1
46300,43,1,1
46301,21,1,0
46302,61,0,2
46303,23,0,3
46304,26,0,1
46305,25,0,1
46306,40,1,0
46307,22,1,0
46308,28,1,1
46309,26,0,0
46310,41,0,0
46311,47,1,1
46312,35,0,0
46313,35,0,0
46314,30,0,2
46315,46,1,1
46316,55,1,1
46317,29,1,1
46318,34,1,1
46319,22,0,0
46320,31,1,2
46321,35,0,1
46322,29,1,1
46323,32,0,0
46324,29,0,0
46325,20,1,1
46326,26,0,3
46327,23,0,1
46328,28,0,1
46329,7,1,1
46330,26,1,1
46331,38,1,4
46332,36,0,0
46333,32,1,1
46334,50,0,0
46335,26,1,1
46336,26,0,1
46337,42,1,0
46338,24,0,0
46339,30,1,0
46340,28,1,1
46341,32,0,0
46342,40,0,2
46343,29,1,1
46344,21,1,1
46345,25,1,1
46346,32,1,0
46347,26,1,1
46348,35,1,2
46349,30,0,0
46350,23,1,2
46351,55,0,0
46352,27,1,1
46353,32,1,1
46354,26,0,1
46355,8,1,4
46356,24,0,1
46357,30,1,3
46358,50,0,1
46359,29,0,1
46360,21,0,2
46361,45,0,1
46362,29,0,1
46363,24,1,2
46364,25,0,4
46365,26,0,3
46366,30,0,0
46367,35,0,3
46368,27,0,0
46369,28,0,1
46370,36,1,1
46371,28,0,1
46372,32,1,1
46373,26,1,3
46374,27,1,2
46375,35,1,2
46376,25,1,3
46377,40,0,1
46378,35,0,1
46379,25,1,1
46380,34,0,2
46381,62,0,2
46382,28,0,1
46383,63,1,0
46384,32,1,1
46385,32,1,1
46386,51,0,0
46387,57,1,0
46388,30,0,2
46389,36,1,3
46390,26,0,0
46391,22,1,1
46392,31,0,2
46393,32,1,1
46394,8,1,1
46395,55,1,1
46396,40,1,0
46397,53,0,0
46398,60,0,2
46399,30,0,2
46400,25,1,1
46401,32,0,0
46402,24,1,1
46403,29,0,1
46404,35,1,1
46405,43,0,0
46406,27,0,0
46407,32,1,0
46408,37,1,1
46409,30,0,3
46410,28,1,0
46411,45,0,0
46412,27,1,1
46413,27,1,2
46414,35,0,0
46415,28,0,0
46416,26,1,2
46417,27,0,1
46418,24,1,1
46419,29,1,2
46420,21,1,3
46421,39,0,0
46422,35,0,0
46423,25,1,0
46424,54,1,0
46425,54,0,1
46426,32,1,1
46427,58,0,1
46428,50,1,0
46429,40,1,2
46430,45,0,1
46431,26,1,1
46432,75,0,0
46433,28,1,2
46434,61,0,0
46435,22,1,4
46436,26,1,1
46437,33,1,1
46438,31,1,1
46439,24,1,2
46440,26,1,1
46441,25,1,3
46442,35,1,0
46443,52,0,0
46444,18,0,1
46445,54,0,0
46446,54,0,0
46447,24,0,0
46448,16,1,1
46449,28,1,1
46450,26,1,1
46451,21,1,2
46452,24,1,0
46453,28,1,1
46454,32,0,1
46455,24,0,1
46456,52,0,0
46457,24,1,2
46458,28,1,0
46459,28,0,1
46460,12,0,3
46461,26,0,1
46462,26,1,1
46463,29,0,1
46464,26,1,2
46465,26,0,0
46466,14,0,0
46467,45,1,0
46468,39,0,1
46469,25,0,0
46470,18,0,2
46471,26,0,1
46472,50,0,0
46473,28,1,2
46474,20,1,1
46475,26,1,0
46476,63,0,0
46477,26,1,0
46478,30,0,0
46479,34,0,4
46480,54,1,0
46481,55,1,0
46482,24,1,0
46483,27,1,1
46484,22,1,2
46485,55,0,0
46486,35,1,0
46487,34,1,1
46488,29,0,1
46489,26,0,1
46490,34,1,1
46491,26,1,0
46492,30,1,2
46493,28,1,2
46494,25,0,0
46495,29,1,1
46496,32,0,2
46497,35,0,2
46498,58,0,2
46499,78,0,2
46500,40,1,2
46501,24,1,0
46502,36,0,2
46503,52,0,1
46504,18,1,4
46505,30,1,1
46506,24,1,0
46507,62,0,1
46508,38,0,0
46509,42,0,1
46510,29,0,1
46511,26,1,0
46512,26,1,2
46513,35,0,2
46514,22,1,2
46515,27,1,0
46516,63,0,1
46517,26,0,4
46518,26,0,0
46519,58,1,0
46520,31,1,1
46521,26,1,1
46522,26,1,1
46523,76,1,0
46524,70,0,0
46525,31,1,2
46526,40,1,1
46527,29,1,2
46528,32,1,0
46529,35,0,2
46530,58,0,1
46531,45,0,1
46532,32,1,1
46533,27,1,1
46534,26,0,0
46535,26,0,1
46536,65,0,1
46537,40,1,1
46538,35,1,0
46539,21,1,2
46540,43,1,0
46541,22,1,2
46542,24,1,1
46543,26,1,0
46544,72,0,0
46545,29,1,1
46546,105,1,0
46547,36,1,1
46548,33,0,3
46549,28,0,2
46550,90,0,0
46551,33,0,0
46552,26,1,1
46553,29,1,1
46554,47,1,0
46555,25,0,0
46556,26,1,3
46557,31,1,1
46558,25,1,0
46559,27,1,2
46560,32,1,0
46561,35,1,1
46562,23,0,0
46563,22,1,1
46564,35,0,4
46565,28,0,0
46566,70,0,0
46567,32,0,1
46568,45,0,1
46569,26,1,2
46570,28,1,0
46571,7,0,1
46572,34,1,0
46573,26,1,3
46574,34,0,1
46575,37,1,1
46576,52,0,2
46577,42,0,1
46578,26,0,1
46579,72,0,1
46580,28,1,0
46581,26,1,1
46582,29,1,0
46583,18,0,0
46584,29,1,1
46585,30,1,1
46586,32,0,0
46587,30,1,1
46588,22,0,0
46589,30,1,0
46590,24,1,1
46591,24,1,2
46592,28,0,2
46593,25,1,4
46594,26,1,2
46595,32,1,2
46596,36,1,1
46597,35,1,2
46598,60,0,2
46599,26,0,0
46600,26,1,1
46601,30,0,4
46602,26,1,1
46603,28,1,1
46604,24,0,1
46605,55,0,0
46606,28,1,0
46607,26,1,2
46608,28,1,1
46609,26,1,1
46610,24,0,1
46611,35,0,1
46612,38,0,2
46613,37,0,1
46614,85,0,2
46615,25,1,2
46616,26,0,0
46617,90,0,1
46618,35,0,0
46619,32,1,1
46620,40,0,0
46621,36,0,1
46622,75,0,2
46623,45,0,4
46624,65,0,0
46625,23,1,1
46626,23,1,2
46627,18,0,1
46628,30,0,0
46629,20,1,0
46630,26,1,4
46631,31,1,1
46632,34,1,1
46633,29,1,3
46634,60,0,2
46635,54,0,1
46636,46,0,0
46637,37,0,1
46638,30,1,1
46639,42,1,0
46640,28,0,1
46641,17,0,1
46642,28,1,2
46643,40,1,0
46644,26,1,1
46645,26,1,1
46646,26,1,1
46647,59,0,1
46648,47,0,0
46649,27,0,1
46650,20,1,1
46651,25,1,1
46652,28,1,0
46653,39,1,1
46654,22,0,3
46655,30,1,3
46656,36,0,3
46657,46,0,4
46658,24,0,4
46659,32,0,0
46660,40,0,0
46661,29,0,1
46662,49,1,0
46663,38,1,1
46664,32,1,1
46665,29,0,1
46666,35,0,1
46667,29,1,1
46668,26,1,2
46669,29,0,1
46670,30,1,2
46671,80,0,2
46672,25,0,0
46673,25,1,2
46674,45,1,0
46675,80,0,0
46676,23,1,2
46677,17,0,0
46678,46,1,1
46679,25,0,1
46680,75,0,0
46681,27,0,1
46682,22,1,1
46683,35,1,3
46684,28,0,0
46685,27,0,1
46686,35,1,0
46687,42,0,0
46688,52,0,0
46689,29,0,0
46690,35,0,4
46691,53,0,0
46692,22,1,0
46693,64,0,1
46694,61,0,0
46695,22,0,2
46696,38,0,0
46697,26,1,0
46698,80,0,0
46699,29,0,0
46700,95,1,0
46701,50,0,0
46702,40,0,1
46703,32,0,4
46704,65,1,0
46705,27,1,2
46706,47,1,1
46707,30,0,1
46708,17,0,0
46709,89,0,1
46710,46,1,1
46711,26,0,0
46712,58,0,0
46713,27,1,1
46714,35,1,0
46715,65,0,1
46716,25,0,3
46717,56,0,3
46718,24,1,2
46719,32,0,1
46720,39,0,0
46721,26,1,0
46722,28,0,1
46723,26,1,2
46724,20,1,1
46725,28,0,1
46726,31,1,0
46727,64,0,2
46728,55,0,0
46729,13,1,4
46730,8,0,3
46731,27,1,2
46732,61,0,2
46733,25,1,1
46734,26,1,2
46735,24,1,1
46736,36,0,0
46737,29,1,1
46738,40,0,2
46739,40,0,0
46740,47,0,4
46741,42,0,1
46742,32,0,0
46743,24,1,2
46744,20,1,1
46745,26,1,1
46746,26,0,2
46747,37,1,0
46748,24,1,2
46749,35,0,1
46750,25,1,0
46751,25,1,1
46752,21,1,1
46753,20,0,0
46754,25,1,1
46755,15,0,0
46756,75,0,0
46757,58,0,1
46758,37,0,0
46759,28,0,0
46760,25,0,0
46761,26,0,0
46762,24,1,0
46763,26,1,2
46764,35,1,1
46765,22,1,2
46766,31,1,1
46767,32,1,1
46768,40,1,0
46769,45,0,0
46770,35,1,1
46771,30,0,1
46772,25,1,0
46773,25,1,2
46774,40,0,0
46775,63,0,0
46776,32,0,1
46777,37,0,1
46778,35,0,0
46779,25,1,3
46780,42,1,1
46781,30,1,0
46782,50,0,0
46783,26,1,1
46784,35,0,2
46785,50,1,0
46786,27,0,0
46787,52,0,0
46788,23,0,2
46789,65,0,0
46790,36,1,3
46791,70,0,0
46792,64,0,0
46793,17,0,0
46794,56,0,0
46795,30,0,4
46796,34,0,0
46797,55,0,0
46798,18,1,0
46799,17,0,1
46800,39,0,2
46801,68,0,1
46802,32,0,0
46803,26,1,2
46804,24,1,4
46805,50,0,2
46806,42,1,1
46807,56,0,1
46808,44,0,1
46809,27,0,1
46810,34,1,1
46811,53,1,1
46812,30,0,0
46813,20,0,2
46814,26,1,0
46815,25,1,1
46816,30,1,3
46817,35,1,2
46818,29,0,0
46819,54,0,1
46820,55,0,0
46821,61,0,0
46822,25,1,0
46823,36,0,1
46824,30,1,1
46825,38,0,3
46826,68,0,0
46827,36,0,1
46828,32,0,4
46829,26,1,1
46830,31,0,2
46831,48,0,0
46832,55,0,3
46833,40,0,0
46834,50,0,0
46835,34,0,2
46836,26,0,0
46837,85,0,2
46838,30,0,1
46839,35,0,1
46840,26,0,0
46841,37,0,0
46842,25,1,3
46843,36,1,1
46844,44,1,0
46845,28,1,1
46846,34,0,0
46847,39,1,1
46848,40,0,0
46849,45,0,0
46850,55,0,0
46851,12,1,2
46852,26,1,3
46853,36,0,1
46854,25,1,2
46855,43,0,0
46856,26,0,0
46857,20,1,0
46858,37,0,1
46859,24,0,2
46860,38,0,1
46861,28,0,2
46862,36,0,0
46863,32,1,0
46864,39,1,0
46865,28,0,4
46866,36,0,3
46867,34,0,1
46868,60,1,0
46869,29,0,1
46870,29,1,0
46871,20,0,1
46872,26,1,3
46873,26,1,3
46874,54,1,1
46875,41,1,1
46876,24,1,2
46877,71,0,2
46878,12,1,2
46879,37,1,1
46880,60,0,1
46881,30,0,2
46882,29,1,2
46883,47,0,0
46884,42,1,1
46885,27,0,0
46886,26,1,0
46887,38,0,1
46888,45,0,0
46889,24,0,0
46890,65,1,1
46891,25,0,1
46892,26,0,4
46893,45,0,1
46894,61,0,1
46895,38,1,1
46896,35,1,0
46897,27,0,1
46898,26,1,2
46899,45,0,1
46900,29,1,1
46901,28,0,0
46902,51,1,1
46903,65,0,1
46904,24,1,3
46905,28,0,0
46906,38,0,1
46907,28,1,1
46908,29,0,0
46909,55,0,3
46910,30,1,0
46911,48,0,0
46912,26,1,0
46913,24,0,2
46914,24,0,1
46915,26,0,4
46916,14,0,4
46917,23,1,1
46918,76,0,2
46919,21,0,1
46920,28,1,2
46921,29,1,0
46922,50,0,0
46923,53,0,3
46924,37,1,4
46925,26,1,4
46926,29,0,2
46927,45,0,0
46928,40,0,0
46929,67,0,1
46930,27,1,2
46931,25,1,2
46932,48,0,0
46933,30,1,0
46934,33,1,0
46935,60,0,0
46936,24,0,0
46937,63,0,0
46938,26,0,0
46939,26,1,0
46940,45,0,0
46941,26,1,0
46942,83,0,2
46943,29,1,1
46944,40,0,1
46945,35,0,0
46946,56,0,1
46947,42,0,0
46948,26,0,0
46949,24,1,2
46950,26,1,2
46951,50,1,0
46952,32,0,0
46953,21,1,3
46954,39,0,0
46955,29,0,2
46956,26,0,1
46957,27,0,1
46958,40,0,0
46959,26,0,1
46960,22,0,2
46961,27,1,2
46962,32,0,4
46963,20,0,1
46964,20,0,4
46965,26,0,0
46966,24,0,1
46967,30,1,0
46968,40,1,1
46969,26,1,2
46970,54,0,0
46971,22,1,1
46972,43,0,0
46973,27,1,2
46974,27,0,1
46975,24,1,0
46976,36,1,1
46977,28,0,0
46978,36,0,2
46979,25,0,1
46980,32,1,0
46981,54,0,1
46982,5,1,1
46983,35,0,1
46984,60,0,1
46985,35,0,1
46986,24,0,2
46987,28,1,2
46988,40,0,2
46989,26,1,2
46990,46,0,0
46991,29,1,2
46992,79,0,2
46993,26,0,0
46994,25,0,0
46995,45,0,1
46996,23,1,0
46997,26,1,2
46998,35,1,1
46999,21,1,1
47000,35,1,3
47001,55,0,0
47002,38,1,1
47003,35,1,2
47004,25,1,1
47005,27,1,1
47006,32,1,2
47007,70,0,0
47008,31,1,1
47009,35,0,0
47010,35,0,0
47011,45,0,1
47012,21,1,0
47013,28,0,0
47014,30,0,4
47015,25,1,0
47016,26,0,1
47017,60,0,0
47018,26,1,2
47019,32,1,2
47020,22,1,1
47021,25,0,4
47022,21,0,1
47023,28,1,0
47024,27,1,2
47025,45,1,0
47026,26,0,1
47027,38,1,1
47028,27,1,3
47029,35,0,0
47030,40,0,4
47031,26,1,2
47032,35,1,4
47033,23,1,3
47034,50,1,1
47035,25,0,0
47036,25,1,1
47037,36,1,1
47038,28,1,3
47039,36,1,1
47040,26,1,2
47041,32,0,1
47042,21,1,2
47043,56,0,0
47044,28,0,1
47045,28,1,1
47046,26,1,2
47047,24,1,1
47048,36,1,0
47049,26,1,4
47050,32,0,1
47051,32,1,1
47052,24,1,2
47053,39,0,0
47054,54,1,0
47055,30,1,2
47056,25,1,0
47057,30,1,2
47058,45,0,0
47059,32,0,1
47060,26,1,1
47061,26,1,1
47062,26,1,1
47063,27,0,0
47064,21,1,0
47065,32,0,2
47066,24,1,3
47067,26,0,1
47068,37,0,1
47069,57,0,0
47070,45,0,0
47071,30,1,0
47072,21,1,1
47073,50,1,1
47074,65,0,0
47075,26,0,2
47076,29,1,0
47077,21,0,1
47078,31,0,1
47079,39,0,0
47080,25,1,0
47081,40,0,0
47082,45,0,0
47083,27,0,0
47084,28,0,0
47085,24,0,1
47086,52,0,1
47087,25,1,0
47088,25,1,1
47089,20,1,0
47090,28,1,1
47091,25,0,3
47092,35,0,1
47093,28,1,0
47094,40,0,0
47095,17,0,1
47096,50,0,3
47097,24,1,1
47098,38,1,0
47099,52,0,0
47100,23,0,0
47101,19,1,1
47102,31,1,1
47103,45,0,0
47104,32,0,1
47105,25,1,1
47106,32,0,1
47107,26,0,1
47108,45,0,1
47109,40,0,0
47110,36,0,2
47111,19,1,1
47112,39,0,1
47113,50,0,0
47114,12,1,1
47115,41,0,1
47116,30,1,4
47117,26,1,4
47118,45,1,0
47119,26,1,3
47120,65,0,0
47121,24,1,2
47122,40,0,3
47123,28,0,0
47124,26,0,3
47125,38,1,1
47126,75,0,0
47127,26,1,2
47128,40,1,0
47129,45,0,2
47130,55,0,2
47131,20,0,0
47132,25,1,2
47133,35,0,0
47134,38,1,1
47135,38,1,1
47136,35,0,1
47137,24,0,4
47138,40,0,2
47139,34,1,2
47140,23,1,1
47141,30,0,1
47142,45,0,3
47143,36,1,1
47144,27,1,2
47145,31,0,0
47146,39,0,0
47147,26,1,0
47148,50,0,0
47149,35,0,1
47150,55,0,0
47151,42,1,1
47152,24,0,1
47153,30,0,2
47154,51,0,0
47155,28,1,0
47156,34,0,1
47157,26,1,2
47158,55,0,0
47159,26,0,2
47160,35,0,0
47161,35,1,1
47162,74,1,0
47163,30,0,2
47164,28,1,0
47165,32,0,0
47166,25,0,3
47167,26,1,4
47168,32,1,1
47169,35,1,0
47170,26,0,1
47171,35,0,0
47172,46,0,1
47173,27,1,1
47174,27,0,0
47175,35,1,0
47176,25,0,1
47177,32,1,0
47178,35,1,2
47179,26,1,4
47180,75,0,0
47181,25,1,4
47182,35,0,1
47183,28,1,2
47184,17,1,1
47185,35,1,1
47186,40,0,0
47187,28,1,1
47188,5,0,0
47189,30,1,0
47190,21,0,3
47191,36,0,0
47192,24,1,4
47193,55,0,0
47194,26,0,1
47195,26,0,4
47196,36,1,0
47197,6,0,0
47198,32,1,2
47199,50,0,3
47200,30,1,0
47201,42,1,0
47202,22,0,0
47203,42,0,3
47204,12,1,0
47205,32,0,1
47206,54,0,2
47207,42,0,0
47208,30,1,2
47209,26,1,2
47210,26,1,1
47211,35,0,4
47212,24,1,2
47213,30,1,2
47214,29,0,1
47215,55,0,0
47216,51,0,0
47217,30,0,2
47218,82,0,4
47219,54,0,0
47220,30,1,1
47221,28,0,3
47222,35,0,0
47223,26,0,1
47224,35,1,1
47225,35,1,0
47226,29,0,0
47227,40,0,0
47228,24,1,2
47229,30,1,1
47230,35,0,0
47231,51,0,0
47232,15,0,2
47233,30,1,0
47234,58,0,3
47235,26,1,1
47236,26,1,0
47237,26,1,1
47238,45,1,0
47239,21,1,2
47240,24,0,0
47241,30,1,2
47242,26,1,1
47243,23,0,0
47244,68,1,1
47245,24,1,2
47246,40,0,0
47247,40,1,0
47248,41,0,1
47249,35,0,0
47250,40,0,2
47251,60,0,0
47252,22,1,2
47253,87,0,1
47254,24,1,0
47255,25,1,1
47256,39,1,1
47257,28,1,2
47258,50,0,1
47259,46,0,1
47260,30,0,0
47261,29,1,2
47262,33,1,0
47263,18,1,1
47264,26,0,1
47265,25,1,0
47266,40,0,1
47267,22,0,0
47268,35,1,4
47269,62,0,0
47270,58,0,0
47271,78,1,1
47272,29,1,1
47273,21,0,0
47274,60,0,2
47275,63,0,0
47276,32,0,0
47277,32,0,0
47278,35,1,1
47279,36,1,1
47280,61,0,1
47281,24,1,0
47282,75,0,2
47283,24,0,2
47284,54,0,0
47285,23,0,2
47286,25,1,0
47287,24,1,2
47288,35,0,1
47289,42,1,1
47290,29,0,1
47291,29,1,1
47292,36,0,1
47293,42,1,1
47294,50,1,1
47295,28,0,1
47296,30,1,1
47297,27,0,1
47298,27,0,1
47299,26,0,0
47300,41,0,0
47301,25,0,0
47302,27,1,0
47303,37,0,2
47304,30,0,2
47305,20,1,1
47306,64,0,2
47307,26,1,3
47308,37,1,0
47309,26,0,1
47310,42,0,0
47311,35,0,0
47312,50,0,0
47313,78,0,2
47314,53,0,0
47315,65,0,0
47316,40,1,3
47317,26,0,0
47318,58,0,0
47319,28,0,1
47320,28,1,0
47321,35,1,2
47322,45,0,0
47323,20,0,3
47324,34,0,1
47325,39,0,2
47326,40,1,1
47327,54,1,0
47328,45,0,1
47329,32,0,1
47330,40,1,1
47331,21,0,0
47332,30,0,0
47333,43,0,0
47334,70,0,3
47335,26,0,0
47336,26,1,1
47337,32,0,1
47338,25,1,2
47339,21,0,0
47340,19,1,1
47341,29,1,0
47342,28,0,3
47343,26,1,2
47344,30,1,0
47345,38,0,0
47346,30,0,1
47347,41,0,1
47348,48,0,1
47349,37,0,0
47350,35,0,0
47351,39,0,1
47352,18,0,1
47353,32,0,2
47354,40,0,1
47355,34,0,1
47356,42,0,0
47357,50,0,1
47358,24,1,4
47359,26,1,1
47360,32,0,2
47361,35,0,0
47362,29,0,1
47363,23,0,1
47364,28,1,1
47365,35,0,0
47366,39,0,0
47367,26,0,0
47368,62,0,1
47369,53,0,0
47370,26,1,2
47371,35,1,1
47372,42,0,0
47373,52,0,1
47374,26,0,1
47375,35,0,2
47376,46,0,0
47377,26,1,2
47378,32,0,2
47379,54,0,1
47380,36,1,1
47381,26,1,2
47382,58,0,0
47383,24,1,2
47384,42,0,0
47385,27,1,0
47386,40,0,2
47387,30,1,1
47388,40,0,1
47389,6,1,4
47390,68,0,0
47391,25,0,4
47392,34,1,1
47393,21,1,1
47394,25,0,0
47395,28,1,2
47396,18,0,1
47397,28,0,0
47398,22,1,0
47399,36,0,0
47400,21,0,1
47401,26,1,0
47402,43,0,0
47403,16,0,2
47404,29,0,1
47405,29,0,1
47406,25,1,1
47407,54,1,1
47408,25,1,4
47409,27,1,1
47410,26,1,1
47411,28,1,3
47412,68,0,0
47413,26,1,1
47414,35,1,0
47415,32,0,0
47416,28,1,2
47417,26,1,1
47418,21,0,1
47419,31,1,1
47420,26,1,1
47421,25,0,0
47422,18,0,0
47423,27,1,4
47424,53,1,1
47425,38,0,1
47426,23,1,2
47427,28,1,0
47428,24,1,1
47429,61,0,2
47430,35,0,0
47431,26,1,2
47432,29,1,1
47433,32,0,0
47434,65,0,1
47435,21,0,1
47436,30,1,0
47437,26,0,1
47438,29,1,0
47439,26,1,0
47440,26,0,2
47441,25,1,3
47442,21,1,2
47443,26,1,2
47444,53,1,0
47445,36,0,0
47446,32,1,3
47447,36,0,1
47448,32,1,0
47449,27,0,0
47450,26,1,0
47451,24,1,1
47452,2,1,4
47453,26,0,1
47454,40,0,0
47455,40,0,0
47456,29,0,1
47457,24,1,2
47458,32,1,4
47459,65,0,0
47460,35,0,0
47461,26,1,0
47462,30,1,3
47463,28,0,1
47464,61,1,1
47465,41,0,0
47466,57,0,0
47467,24,0,0
47468,54,0,2
47469,45,1,0
47470,31,1,4
47471,26,0,1
47472,68,0,2
47473,20,0,1
47474,27,0,1
47475,26,1,1
47476,37,0,1
47477,42,0,1
47478,24,1,2
47479,75,0,2
47480,32,1,0
47481,26,0,1
47482,88,0,2
47483,39,0,0
47484,23,0,1
47485,66,0,3
47486,75,0,2
47487,25,1,0
47488,50,0,3
47489,29,0,1
47490,70,0,1
47491,53,0,0
47492,26,0,1
47493,45,1,1
47494,25,1,2
47495,25,1,1
47496,32,1,0
47497,37,1,1
47498,35,1,1
47499,40,0,2
47500,27,1,0
47501,27,1,2
47502,41,0,1
47503,23,0,1
47504,36,1,0
47505,25,0,0
47506,65,0,2
47507,25,0,0
47508,20,1,1
47509,26,1,1
47510,26,0,4
47511,39,1,1
47512,54,1,1
47513,54,0,0
47514,30,1,2
47515,49,1,1
47516,38,1,0
